transaction_id,merchant_id,customer_id,amount,payment_method,delivery_distance_km,customer_tenure_days,order_item_category,payment_failure_history,is_foreign_ip,hours_since_last_order,transaction_velocity_5min,device_age_days,attempted_payment_method_changes,is_fraud
TXN_00285,140,1196,957.04,UPI,31.17,50,Grocery,2,False,66.92,0,1027,0,0
TXN_00286,197,613,3522.98,Card,93.08,276,Electronics,1,True,6.69,1,1347,1,0
TXN_00287,37,699,3509.52,Card,30.68,1129,Digital_Goods,0,False,4.91,2,953,0,0
TXN_00288,160,1920,255.59,UPI,20.47,758,Furniture,1,False,18.31,0,640,0,0
TXN_00289,9,1339,9290.64,UPI,67.59,142,Electronics,1,False,22.65,2,891,0,0
TXN_00290,99,376,3947.24,NetBanking,52.51,201,Grocery,0,False,48.73,0,306,0,0
TXN_00291,147,806,20297.96,Card,173.2,768,Apparel,1,False,24.33,1,479,1,0
TXN_00292,48,921,6365.44,Card,39.84,921,Furniture,2,False,18.39,2,1399,0,0
TXN_00293,131,875,11881.41,UPI,171.28,984,Grocery,0,False,246.72,2,52,0,0
TXN_00294,148,1557,20497.26,UPI,17.19,1181,Electronics,1,False,43.11,2,676,0,0
TXN_00295,152,810,4196.22,Card,100.06,277,Grocery,1,False,3.16,2,1465,0,0
TXN_00296,54,1444,4909.92,UPI,21.61,790,Digital_Goods,0,False,0.98,2,195,1,0
TXN_00297,120,905,743.78,Card,82.95,170,Digital_Goods,0,False,63.71,2,649,0,0
TXN_00298,161,1420,21751.66,UPI,130.18,728,Grocery,0,False,29.81,2,136,0,0
TXN_00299,152,1546,4126.41,UPI,48.8,170,Furniture,1,False,108.07,1,671,1,0
TXN_00300,116,1211,1470.16,Card,65.2,374,Digital_Goods,1,False,65.46,1,338,0,0
TXN_00301,75,1006,11940.21,UPI,159.27,252,Electronics,1,False,75.69,1,985,0,0
TXN_00302,113,1669,359.34,Card,23.51,893,Electronics,1,False,11.62,2,591,0,0
TXN_00303,200,33,2936.2,UPI,35.83,27,Grocery,1,False,20.43,1,1486,0,0
TXN_00304,164,69,14617.48,UPI,114.28,1188,Furniture,3,True,54.77,3,782,1,0
TXN_00305,166,592,2906.58,UPI,55.86,248,Digital_Goods,3,False,88.94,2,557,0,0
TXN_00306,104,1215,2076.61,Card,103.41,262,Digital_Goods,0,False,79.74,0,131,0,0
TXN_00307,84,101,2982.79,UPI,48.15,703,Electronics,0,False,19.74,1,477,0,0
TXN_00308,112,1509,440.58,Card,67.3,438,Electronics,2,False,43.0,0,701,0,0
TXN_00309,99,1309,11597.84,Wallet,0.66,1229,Furniture,1,False,0.16,1,123,0,0
TXN_00310,153,914,4240.93,Card,20.75,316,Digital_Goods,1,False,129.71,2,1292,0,0
TXN_00311,93,733,3544.71,UPI,73.58,327,Digital_Goods,3,False,15.66,0,1489,0,0
TXN_00312,146,390,3560.29,UPI,25.88,1425,Digital_Goods,1,False,6.32,2,42,0,0
TXN_00313,128,1589,4998.51,UPI,22.54,1043,Apparel,3,False,71.81,0,1200,1,0
TXN_00314,110,160,10765.75,UPI,151.36,93,Apparel,1,False,59.63,2,611,0,0
TXN_00315,82,892,4617.11,UPI,40.21,146,Grocery,0,False,22.1,1,1032,2,0
TXN_00316,194,1578,959.14,Card,10.69,392,Apparel,3,False,24.38,1,555,0,0
TXN_00317,54,1071,9804.72,UPI,31.95,1121,Digital_Goods,1,False,58.12,1,817,0,0
TXN_00318,163,1183,8939.94,NetBanking,36.56,331,Digital_Goods,0,False,1.16,0,1043,0,0
TXN_00319,189,1470,6289.47,NetBanking,224.29,527,Electronics,0,False,146.26,3,1063,0,0
TXN_00320,169,696,17859.48,UPI,63.33,39,Furniture,3,False,126.43,1,447,0,0
TXN_00321,161,758,5097.24,Card,36.64,295,Grocery,1,False,24.4,2,939,1,0
TXN_00322,68,523,18650.93,Card,28.28,63,Furniture,1,False,65.78,3,1152,1,1
TXN_00323,33,1690,26599.65,UPI,123.55,120,Furniture,1,False,40.12,1,210,0,0
TXN_00324,142,732,9885.02,UPI,51.91,72,Apparel,1,False,58.28,3,455,0,0
TXN_00325,21,155,2003.16,NetBanking,22.01,72,Electronics,0,False,114.36,4,602,0,0
TXN_00326,48,339,4200.91,UPI,31.24,1916,Furniture,1,False,26.95,2,211,1,0
TXN_00327,148,1977,21733.87,Card,16.3,141,Digital_Goods,0,False,27.04,3,922,1,0
TXN_00328,128,1389,814.72,UPI,161.48,333,Digital_Goods,1,False,87.52,0,652,0,0
TXN_00329,136,795,3070.68,UPI,60.52,8,Grocery,0,False,1.13,1,2,0,0
TXN_00330,135,1723,3256.61,UPI,24.9,656,Furniture,2,False,14.17,2,1423,0,0
TXN_00331,195,1598,1740.19,UPI,10.12,456,Grocery,1,False,7.22,0,347,0,1
TXN_00332,145,1172,14008.99,Card,9.74,103,Electronics,0,False,109.29,2,932,0,0
TXN_00333,128,899,7724.7,NetBanking,32.48,14,Furniture,2,False,39.91,1,1207,0,1
TXN_00334,33,1168,2093.79,UPI,31.51,128,Electronics,1,False,1.98,1,1318,1,0
TXN_00335,176,103,10164.08,UPI,27.05,396,Grocery,0,False,25.91,1,56,0,0
TXN_00336,187,812,4063.91,UPI,95.46,6,Apparel,0,False,83.73,0,345,0,0
TXN_00337,115,93,1688.79,UPI,193.6,31,Grocery,1,False,4.71,0,785,2,0
TXN_00338,119,975,2089.12,NetBanking,21.91,210,Apparel,1,False,16.79,0,594,0,0
TXN_00339,22,1310,8293.78,Card,17.45,77,Electronics,0,False,107.86,3,902,0,0
TXN_00340,158,1448,15166.01,UPI,73.51,399,Furniture,3,False,3.22,0,422,0,0
TXN_00341,38,119,2740.45,NetBanking,29.87,76,Digital_Goods,1,False,266.44,1,149,3,0
TXN_00342,109,1985,9445.84,UPI,12.27,2000,Digital_Goods,2,False,17.79,0,1483,0,0
TXN_00343,51,29,32797.42,Card,9.98,228,Grocery,1,False,1.83,2,232,1,0
TXN_00344,182,1013,1085.02,UPI,16.46,64,Apparel,1,False,8.26,0,1274,0,0
TXN_00345,8,1535,7531.16,UPI,0.07,30,Furniture,1,False,49.14,3,254,0,0
TXN_00346,27,1054,13316.87,UPI,141.88,218,Digital_Goods,1,False,6.87,2,1061,0,0
TXN_00347,27,872,4384.45,Card,28.13,662,Furniture,2,False,68.85,1,674,0,0
TXN_00348,21,1390,21718.94,NetBanking,4.32,231,Grocery,0,False,24.11,3,1300,0,0
TXN_00349,30,800,68775.61,UPI,9.01,60,Grocery,2,False,109.49,1,452,0,0
TXN_00350,97,1162,7420.68,Card,19.53,268,Apparel,0,False,3.95,3,492,2,0
TXN_00351,28,475,3713.36,Card,40.11,164,Apparel,0,False,24.23,4,617,1,0
TXN_00352,111,563,15873.07,NetBanking,60.82,278,Apparel,1,False,42.72,1,189,0,0
TXN_00353,192,1416,13500.51,UPI,18.4,198,Apparel,3,False,89.59,3,254,0,0
TXN_00354,197,435,239.22,UPI,158.05,417,Apparel,4,False,36.79,0,1244,0,0
TXN_00355,61,804,4898.66,UPI,71.42,651,Apparel,2,False,66.7,1,1015,0,0
TXN_00356,48,1258,3060.95,UPI,87.38,870,Electronics,1,False,47.42,3,974,0,0
TXN_00357,147,55,7911.3,UPI,19.55,540,Furniture,2,False,16.41,0,251,0,0
TXN_00358,4,931,3895.63,Wallet,23.98,175,Furniture,0,False,24.8,1,620,0,0
TXN_00359,35,1316,4437.24,Card,38.62,238,Furniture,1,False,89.09,1,155,2,0
TXN_00360,192,752,1744.36,UPI,30.05,410,Electronics,2,False,5.5,1,1101,0,0
TXN_00361,49,312,11866.03,Card,15.05,99,Grocery,4,False,165.67,0,1067,1,0
TXN_00362,17,1572,35812.44,UPI,295.19,483,Digital_Goods,0,False,47.79,0,1183,0,0
TXN_00363,172,1113,1777.2,Wallet,94.31,419,Electronics,0,False,26.25,2,906,0,0
TXN_00364,158,1236,919.23,UPI,13.59,427,Furniture,2,False,96.87,1,1414,0,0
TXN_00365,46,957,5034.17,UPI,111.47,162,Electronics,1,False,40.72,1,214,1,0
TXN_00366,117,318,4748.64,Wallet,44.2,368,Electronics,1,False,57.32,1,354,1,0
TXN_00367,6,1901,20032.66,NetBanking,0.63,88,Grocery,3,False,5.1,1,1155,1,0
TXN_00368,99,757,1124.36,UPI,21.24,84,Apparel,0,False,84.71,1,1411,0,0
TXN_00369,124,465,2577.19,UPI,1.3,585,Furniture,2,False,118.02,1,832,0,0
TXN_00370,37,1111,373.44,UPI,4.59,190,Apparel,1,False,4.43,0,684,1,0
TXN_00371,24,1433,25590.6,UPI,9.86,314,Electronics,0,False,12.26,1,1431,2,0
TXN_00372,93,1264,6638.58,UPI,33.12,138,Grocery,1,False,25.16,2,1347,0,0
TXN_00373,46,1856,2818.28,Card,24.01,107,Digital_Goods,1,False,34.25,2,1273,0,0
TXN_00374,181,700,1005.53,UPI,8.07,605,Electronics,2,False,113.3,2,360,0,0
TXN_00375,95,1081,1122.63,Card,25.09,632,Electronics,2,False,322.27,3,931,0,0
TXN_00376,99,1137,8079.78,UPI,18.14,723,Grocery,1,False,65.8,1,1342,0,0
TXN_00377,188,735,1301.26,UPI,26.39,770,Digital_Goods,0,False,64.95,2,21,1,0
TXN_00378,116,1094,5568.09,Card,9.46,211,Grocery,1,False,73.11,3,217,0,0
TXN_00379,191,739,57041.47,UPI,47.04,662,Furniture,0,False,8.66,3,913,0,1
TXN_00380,160,768,3238.59,Wallet,2.28,169,Electronics,2,False,25.75,1,255,0,0
TXN_00381,161,1716,1550.4,Card,24.54,21,Electronics,2,False,69.79,1,1277,0,0
TXN_00382,67,1208,7772.98,Wallet,112.64,467,Apparel,1,False,111.97,3,1194,1,0
TXN_00383,128,1727,1128.96,Card,27.21,88,Grocery,0,False,126.32,3,467,0,0
TXN_00384,18,1988,38714.96,NetBanking,29.09,240,Grocery,1,False,0.08,2,1130,0,0
TXN_00385,25,744,26485.26,UPI,3.52,71,Electronics,1,False,123.13,0,898,0,0
TXN_00386,54,276,4035.94,UPI,46.49,198,Apparel,1,False,141.44,1,984,1,0
TXN_00387,58,233,1674.46,Card,137.76,864,Digital_Goods,0,False,0.1,1,198,0,0
TXN_00388,67,54,2948.57,Card,17.24,379,Grocery,3,False,0.58,0,1219,2,0
TXN_00389,104,257,3446.8,Card,24.98,64,Furniture,0,False,15.13,3,1297,0,1
TXN_00390,174,90,7787.54,Card,44.36,517,Digital_Goods,1,False,2.87,1,1340,0,0
TXN_00391,24,1762,17112.4,Wallet,4.89,753,Apparel,0,False,46.51,2,961,0,0
TXN_00392,114,1783,1416.84,UPI,150.07,72,Electronics,0,False,28.32,2,706,1,0
TXN_00393,32,1930,16532.63,UPI,31.52,545,Grocery,3,True,12.83,3,643,0,0
TXN_00394,175,1687,10313.64,Card,6.11,318,Apparel,1,False,75.12,1,1500,0,0
TXN_00395,86,1459,2672.19,Card,20.42,370,Digital_Goods,0,False,9.05,1,359,0,0
TXN_00396,151,1649,1334.01,Wallet,23.41,1118,Furniture,2,False,69.76,3,448,0,0
TXN_00397,194,408,5650.39,NetBanking,21.18,14,Furniture,2,False,173.4,3,1311,0,0
TXN_00398,127,1293,1378.15,UPI,59.08,407,Apparel,3,False,41.81,1,1032,0,0
TXN_00399,155,1693,16787.96,UPI,21.2,34,Grocery,1,False,83.75,0,571,0,0
TXN_00400,130,1978,1275.82,Card,19.57,623,Apparel,0,False,5.03,0,469,0,0
TXN_00401,17,366,9482.92,UPI,19.44,905,Furniture,1,False,17.43,0,1381,1,0
TXN_00402,104,1883,4461.59,UPI,75.22,36,Digital_Goods,2,False,56.27,3,1020,0,0
TXN_00403,161,351,2508.02,UPI,18.44,10,Furniture,1,False,57.84,1,1459,1,0
TXN_00404,137,1323,4344.22,Wallet,0.7,1246,Furniture,1,False,5.95,1,1001,0,0
TXN_00405,43,1930,17961.39,NetBanking,22.75,1044,Grocery,0,False,119.37,3,409,0,0
TXN_00406,176,1183,1175.31,UPI,16.3,1029,Apparel,3,False,143.33,2,156,0,0
TXN_00407,39,487,2997.14,Card,119.85,1123,Digital_Goods,2,False,1.55,1,12,0,0
TXN_00408,170,842,1994.02,Card,32.5,277,Grocery,1,False,79.91,2,649,1,0
TXN_00409,26,984,4692.21,UPI,13.37,1507,Grocery,0,False,7.11,1,413,0,0
TXN_00410,99,1761,2161.12,NetBanking,199.72,891,Apparel,1,False,6.25,2,1030,1,1
TXN_00411,50,1550,588.93,UPI,14.17,41,Furniture,2,False,57.84,2,1196,0,0
TXN_00412,153,1379,1385.53,Card,71.99,670,Grocery,0,False,4.05,2,5,1,0
TXN_00413,152,621,35077.18,Card,52.43,498,Digital_Goods,0,False,28.55,4,502,0,0
TXN_00414,13,930,6608.25,Card,31.02,57,Furniture,1,False,23.28,3,298,1,0
TXN_00415,60,401,6341.27,UPI,26.03,535,Digital_Goods,0,False,54.55,0,1209,0,0
TXN_00416,135,1429,3501.21,UPI,102.94,265,Electronics,2,False,76.37,3,546,0,1
TXN_00417,57,1120,4619.54,Card,32.23,769,Digital_Goods,2,False,11.36,2,758,0,0
TXN_00418,36,1731,2934.3,Card,23.53,683,Grocery,0,False,9.79,1,1155,1,0
TXN_00419,173,570,9249.4,Card,21.87,1141,Furniture,2,False,113.76,0,21,0,0
TXN_00420,20,975,5546.77,UPI,16.14,31,Apparel,1,False,0.28,0,1093,0,0
TXN_00421,65,392,1205.29,Card,26.29,495,Furniture,1,True,39.57,1,1359,0,0
TXN_00422,8,352,6663.96,Card,6.39,189,Grocery,1,False,43.14,2,248,1,0
TXN_00423,144,806,257.11,Card,3.37,598,Grocery,0,False,82.0,2,440,1,0
TXN_00424,142,1690,8075.83,Card,38.99,369,Electronics,1,False,11.77,0,384,0,0
TXN_00425,115,576,905.76,Card,30.28,273,Furniture,1,False,143.21,1,294,0,1
TXN_00426,143,1694,4379.69,UPI,9.52,1,Grocery,2,False,3.43,0,666,1,0
TXN_00427,92,777,1171.98,UPI,5.65,373,Digital_Goods,1,True,17.39,4,385,0,0
TXN_00428,98,633,4931.45,NetBanking,7.73,218,Furniture,1,False,13.53,1,374,0,0
TXN_00429,66,1312,9837.28,Card,18.93,161,Grocery,0,False,11.73,3,1022,0,0
TXN_00430,32,523,29833.66,NetBanking,30.03,1795,Furniture,0,False,8.78,0,1067,0,0
TXN_00431,191,726,773.07,UPI,10.74,482,Electronics,0,False,9.88,2,1065,3,0
TXN_00432,86,162,15844.34,Card,70.45,310,Grocery,2,False,71.57,2,1411,1,0
TXN_00433,51,1641,5752.46,UPI,10.74,812,Apparel,1,False,161.21,2,259,0,0
TXN_00434,153,1938,2861.78,Card,6.63,103,Electronics,1,False,71.09,1,323,0,0
TXN_00435,186,659,12232.21,UPI,260.65,386,Apparel,1,False,13.82,2,922,0,0
TXN_00436,63,1206,3702.97,UPI,29.68,789,Furniture,2,False,13.82,0,1470,0,0
TXN_00437,190,850,11626.43,NetBanking,9.32,52,Apparel,1,False,63.27,1,949,0,0
TXN_00438,125,1573,1494.1,Card,112.48,107,Digital_Goods,0,False,19.23,1,1018,0,0
TXN_00439,150,82,2299.4,UPI,13.14,34,Furniture,0,False,76.9,3,171,0,0
TXN_00440,58,524,15249.78,NetBanking,129.9,1954,Furniture,2,False,0.7,0,876,1,0
TXN_00441,58,4,29216.26,NetBanking,6.33,347,Electronics,0,False,22.58,4,51,1,0
TXN_00442,86,495,4712.44,UPI,92.2,268,Furniture,0,False,23.25,1,1368,0,0
TXN_00443,49,1579,173.34,UPI,10.18,165,Apparel,1,False,19.12,2,630,0,0
TXN_00444,180,1947,3870.51,Wallet,139.3,238,Furniture,1,False,60.67,0,1129,1,0
TXN_00445,170,1075,5109.78,NetBanking,42.69,598,Digital_Goods,1,False,53.91,2,1431,0,0
TXN_00446,70,1285,3717.0,UPI,10.53,994,Furniture,0,False,257.38,3,906,0,0
TXN_00447,15,1158,7358.46,Card,93.16,44,Digital_Goods,1,False,45.67,3,1382,0,0
TXN_00448,54,1997,2773.06,NetBanking,24.76,142,Furniture,3,False,86.31,1,894,0,0
TXN_00449,188,1623,13448.8,UPI,65.99,83,Apparel,3,False,13.09,0,414,1,0
TXN_00450,101,1386,1211.9,UPI,51.56,228,Electronics,0,False,50.76,3,1416,0,0
TXN_00451,8,568,21681.58,UPI,62.64,302,Grocery,1,False,31.74,2,420,1,0
TXN_00452,53,1241,31574.17,UPI,21.06,511,Digital_Goods,3,False,92.36,2,996,0,0
TXN_00453,60,878,1643.08,NetBanking,139.7,833,Grocery,0,False,102.36,1,872,0,0
TXN_00454,108,1092,1642.02,Wallet,41.03,312,Apparel,1,False,14.06,0,791,0,0
TXN_00455,5,1012,8045.23,UPI,4.04,268,Furniture,2,False,2.95,2,897,0,0
TXN_00456,103,1015,1182.44,Wallet,3.45,342,Digital_Goods,3,False,37.17,0,502,0,0
TXN_00457,196,864,2721.33,NetBanking,67.01,877,Electronics,2,False,19.66,2,1429,0,0
TXN_00458,6,1580,18453.92,UPI,94.85,418,Grocery,1,False,59.57,6,1163,0,1
TXN_00459,109,1167,11909.93,NetBanking,59.42,619,Apparel,0,False,0.28,0,741,1,0
TXN_00460,116,1370,52904.07,Wallet,16.25,508,Grocery,1,False,55.96,1,745,0,0
TXN_00461,94,1578,6032.65,UPI,12.8,1028,Electronics,1,False,37.16,4,951,0,0
TXN_00462,47,1675,2361.36,Card,41.67,679,Apparel,1,False,18.77,3,724,0,0
TXN_00463,99,1609,5226.47,NetBanking,10.96,166,Apparel,2,False,40.92,2,214,1,0
TXN_00464,55,779,4102.26,Card,23.83,770,Apparel,1,False,130.79,4,973,0,0
TXN_00465,168,1218,4171.92,UPI,49.54,252,Apparel,2,False,104.22,1,214,0,0
TXN_00466,52,1005,4776.37,Card,16.77,751,Furniture,1,False,99.06,1,710,0,0
TXN_00467,144,1691,1606.61,NetBanking,23.54,944,Apparel,1,False,12.98,1,1091,1,0
TXN_00468,13,1270,6895.76,UPI,22.35,462,Grocery,0,False,24.82,4,1138,0,0
TXN_00469,114,314,906.51,UPI,30.86,507,Digital_Goods,0,False,3.62,1,102,2,0
TXN_00470,124,730,2079.34,UPI,56.1,60,Digital_Goods,1,False,6.7,3,418,0,0
TXN_00471,106,1992,4261.37,Card,76.24,156,Apparel,0,False,12.96,0,1001,0,0
TXN_00472,158,384,326.53,UPI,54.69,326,Electronics,2,True,103.29,3,378,1,0
TXN_00473,147,1789,12367.04,Card,1.33,1,Apparel,2,False,6.14,0,431,0,0
TXN_00474,145,1813,418.31,UPI,113.57,751,Electronics,2,False,20.75,1,1393,1,0
TXN_00475,120,277,10976.43,Card,43.52,184,Apparel,2,False,1.45,4,21,0,0
TXN_00476,63,1096,1041.72,Wallet,126.44,514,Furniture,2,False,14.62,0,1472,0,0
TXN_00477,19,1153,3023.28,UPI,166.03,586,Furniture,2,False,76.79,1,1109,0,0
TXN_00478,92,1382,9163.26,UPI,31.54,317,Electronics,0,False,124.68,1,176,0,0
TXN_00479,58,698,68718.07,UPI,124.07,624,Electronics,3,False,25.57,1,796,3,0
TXN_00480,183,1549,5651.87,UPI,22.74,458,Digital_Goods,1,False,15.75,2,742,0,0
TXN_00481,90,1865,455.25,UPI,15.08,178,Digital_Goods,0,False,41.01,1,126,0,0
TXN_00482,117,1244,15435.64,UPI,3.82,677,Apparel,1,False,1.35,2,192,0,0
TXN_00483,62,1030,3720.81,UPI,30.06,404,Furniture,1,False,19.46,3,1185,0,0
TXN_00484,23,751,5344.85,UPI,58.35,69,Grocery,1,False,74.02,3,1121,0,0
TXN_00485,127,983,9599.21,Card,188.26,592,Electronics,1,False,0.96,0,374,0,0
TXN_00486,137,624,340.2,UPI,36.84,451,Apparel,1,False,15.48,2,1478,0,0
TXN_00487,140,228,4953.47,UPI,66.3,133,Digital_Goods,0,False,10.35,0,589,0,0
TXN_00488,129,1978,3006.01,Card,113.24,738,Apparel,0,False,20.86,3,1154,2,0
TXN_00489,58,17,21294.45,NetBanking,39.17,187,Electronics,2,False,3.6,0,1187,0,0
TXN_00490,122,1609,11760.91,NetBanking,9.12,321,Apparel,2,False,26.75,3,514,0,0
TXN_00491,1,12,697.57,UPI,94.26,168,Apparel,0,False,30.52,0,441,0,0
TXN_00492,34,1622,22362.73,UPI,42.69,515,Furniture,1,False,4.85,1,97,0,0
TXN_00493,96,1523,8428.97,UPI,71.05,348,Grocery,1,False,82.58,1,728,0,0
TXN_00494,126,692,767.63,Card,53.72,254,Apparel,1,False,62.44,0,409,0,0
TXN_00495,118,1658,5254.83,UPI,3.15,8,Grocery,0,False,14.57,3,498,1,0
TXN_00496,48,1740,17013.99,UPI,9.26,373,Electronics,3,False,7.46,1,1067,0,0
TXN_00497,89,1526,1144.99,Card,16.86,389,Apparel,0,False,304.76,1,176,0,0
TXN_00498,117,70,25670.37,Card,16.75,79,Digital_Goods,0,False,1.29,1,478,0,0
TXN_00499,129,108,800.19,UPI,91.38,161,Grocery,0,False,35.09,1,1182,2,0
TXN_00500,16,201,1901.75,Card,45.59,844,Grocery,1,False,63.87,1,1277,0,0
TXN_00501,189,1076,1585.34,NetBanking,4.35,318,Electronics,0,False,133.34,0,403,0,0
TXN_00502,192,1573,25650.55,Card,24.49,228,Digital_Goods,2,False,35.45,1,287,0,0
TXN_00503,191,629,2726.52,UPI,40.63,1099,Grocery,0,False,41.26,0,1056,0,0
TXN_00504,69,1283,1217.58,Card,14.48,668,Electronics,3,False,106.54,2,41,1,0
TXN_00505,22,1506,8385.45,NetBanking,2.03,41,Digital_Goods,0,False,25.16,2,210,0,0
TXN_00506,93,1288,10866.25,Card,23.92,783,Furniture,0,False,22.43,1,440,0,0
TXN_00507,195,906,10949.44,UPI,30.92,64,Electronics,2,False,106.3,1,318,1,0
TXN_00508,76,303,3548.9,Card,117.57,76,Digital_Goods,1,True,62.29,1,287,0,0
TXN_00509,154,937,6670.44,Card,119.5,31,Digital_Goods,3,False,52.72,4,790,0,0
TXN_00510,144,576,2252.33,UPI,34.7,262,Digital_Goods,1,False,8.59,2,484,0,0
TXN_00511,179,1578,36671.75,UPI,31.89,413,Digital_Goods,1,False,26.73,2,848,0,0
TXN_00512,86,555,19400.35,UPI,51.15,560,Digital_Goods,0,False,24.31,3,683,1,0
TXN_00513,185,125,18025.6,Wallet,14.93,10,Grocery,1,False,117.97,3,896,1,0
TXN_00514,29,1929,12745.57,Card,16.82,78,Furniture,1,False,2.34,3,994,1,0
TXN_00515,69,1294,9169.88,UPI,0.13,388,Electronics,2,False,200.04,2,769,0,0
TXN_00516,47,859,1104.08,Card,4.07,298,Apparel,1,False,117.54,2,1373,1,0
TXN_00517,94,745,10508.73,NetBanking,9.83,21,Furniture,2,False,48.55,3,1022,0,0
TXN_00518,190,480,5637.06,UPI,51.16,1095,Apparel,0,False,26.59,3,339,0,0
TXN_00519,197,132,22382.55,UPI,11.95,568,Apparel,2,False,70.59,1,1187,0,0
TXN_00520,144,1026,12950.67,Wallet,6.62,177,Grocery,0,False,86.3,2,1179,0,0
TXN_00521,176,115,9513.4,UPI,47.9,307,Grocery,0,False,9.12,1,982,0,0
TXN_00522,85,481,651.27,UPI,52.74,187,Digital_Goods,0,False,100.08,1,470,0,0
TXN_00523,39,981,4416.93,UPI,3.08,243,Electronics,4,False,7.61,1,198,0,0
TXN_00524,100,1025,2516.26,Wallet,74.12,362,Grocery,2,False,24.95,1,1466,1,0
TXN_00525,33,331,6653.11,UPI,46.59,203,Grocery,0,False,10.93,1,942,0,0
TXN_00526,101,1601,2984.96,NetBanking,25.3,387,Grocery,1,False,37.29,0,979,0,0
TXN_00527,23,942,3529.34,UPI,204.27,250,Apparel,1,False,128.54,3,406,0,0
TXN_00528,10,955,8525.7,UPI,0.51,428,Grocery,3,False,20.27,3,246,0,0
TXN_00529,69,1995,2926.12,UPI,39.36,121,Electronics,1,False,81.81,1,567,0,0
TXN_00530,100,1661,5686.84,UPI,8.7,75,Digital_Goods,2,True,34.51,3,522,0,0
TXN_00531,34,768,793.7,Card,19.97,5,Digital_Goods,1,False,80.81,2,805,0,0
TXN_00532,180,391,1810.07,Card,7.15,368,Furniture,1,False,110.73,4,819,0,0
TXN_00533,138,834,10799.47,UPI,55.16,1580,Furniture,2,False,27.35,3,201,2,0
TXN_00534,147,143,1123.01,Card,25.67,218,Furniture,0,False,24.14,0,178,0,0
TXN_00535,186,328,21913.76,NetBanking,214.52,95,Furniture,0,False,11.46,3,1051,0,0
TXN_00536,96,1782,15823.94,UPI,53.04,5,Grocery,0,False,106.31,6,158,1,0
TXN_00537,1,628,3562.17,UPI,124.65,287,Electronics,0,False,65.54,2,655,0,0
TXN_00538,69,377,100000.0,NetBanking,13.78,1968,Furniture,3,False,29.71,2,251,1,0
TXN_00539,4,1839,21844.93,UPI,19.19,1648,Apparel,1,False,23.79,2,473,0,0
TXN_00540,16,90,1573.2,Card,22.52,42,Furniture,1,False,5.18,3,700,1,0
TXN_00541,24,808,12033.01,UPI,91.17,678,Grocery,1,False,10.72,1,267,0,0
TXN_00542,80,1021,5318.97,Card,11.89,76,Grocery,1,False,15.97,3,721,0,0
TXN_00543,2,1066,1935.16,Card,146.61,662,Apparel,0,False,103.74,2,582,1,0
TXN_00544,128,1971,1361.18,Wallet,2.23,768,Grocery,2,False,52.86,2,1255,0,0
TXN_00545,160,1059,16217.92,Card,110.3,3,Grocery,1,True,9.81,1,1442,0,1
TXN_00546,84,1012,2398.18,Card,30.02,108,Grocery,1,False,20.81,3,234,3,0
TXN_00547,152,1518,4349.21,Card,37.32,23,Furniture,1,False,9.98,3,956,0,0
TXN_00548,140,553,1627.45,NetBanking,297.56,276,Digital_Goods,1,False,16.55,0,1007,1,0
TXN_00549,178,1877,2002.62,NetBanking,102.03,10,Digital_Goods,1,False,8.14,0,967,1,0
TXN_00550,163,124,4220.4,UPI,117.18,393,Apparel,0,False,82.33,2,353,0,0
TXN_00551,124,57,7830.79,Card,44.04,326,Grocery,0,False,2.87,2,953,0,0
TXN_00552,33,806,220.08,UPI,156.57,190,Furniture,1,False,28.4,0,487,0,0
TXN_00553,161,1480,5015.58,Card,58.21,247,Grocery,1,True,16.17,1,381,0,0
TXN_00554,189,235,2007.52,Card,85.55,1845,Electronics,0,False,24.9,1,1036,0,0
TXN_00555,179,608,26445.34,UPI,63.82,73,Grocery,2,False,107.75,1,912,0,0
TXN_00556,171,392,100000.0,NetBanking,75.91,525,Grocery,0,False,29.4,1,588,0,0
TXN_00557,101,1516,3193.48,Wallet,50.8,414,Digital_Goods,2,False,27.44,2,1325,0,1
TXN_00558,12,970,622.24,Card,64.81,435,Apparel,1,False,26.14,1,252,0,0
TXN_00559,67,1855,5654.76,UPI,28.63,169,Electronics,1,False,7.51,3,618,1,0
TXN_00560,65,1367,3840.99,UPI,61.36,97,Grocery,1,False,39.27,3,985,1,0
TXN_00561,161,1668,52345.48,UPI,16.2,420,Furniture,1,False,15.85,2,1491,1,0
TXN_00562,168,1200,36312.13,UPI,50.38,975,Apparel,0,False,45.49,2,753,2,0
TXN_00563,74,52,13883.41,Card,37.09,1491,Furniture,1,False,52.17,1,794,1,0
TXN_00564,43,1574,2430.78,Card,114.4,262,Apparel,0,False,80.88,1,1249,0,1
TXN_00565,44,1502,11084.69,UPI,55.92,221,Grocery,2,False,58.59,1,1453,0,0
TXN_00566,29,489,6754.79,NetBanking,45.39,171,Digital_Goods,3,False,45.94,2,1219,0,0
TXN_00567,141,1879,6565.53,UPI,18.78,664,Digital_Goods,0,False,70.47,2,423,0,0
TXN_00568,12,5,757.58,UPI,99.32,117,Electronics,3,False,52.01,4,846,0,0
TXN_00569,95,1749,17573.62,UPI,2.78,287,Electronics,0,False,20.19,0,734,0,0
TXN_00570,46,632,5593.55,Card,115.0,169,Electronics,0,True,5.78,3,276,0,1
